,Artist,Title,vader_sentiment,textblob_subjectivity,NRC_emotion_vector_norm,NRC_emotion_dominant
1483,Coldplay,Sparks (Live @ Rockefeller Music Hall),0.9761,0.4055555555555555,"[0.28034545 0.28034545 0.01395758 0.01395758 0.10313333 0.28034545
 0.01395758 0.01395758]",others
1484,Coldplay,Spies (Blue Room Version),0.9641,0.500352733686067,"[0.01523792 0.00206223 0.00560572 0.83196222 0.01523792 0.11259384
 0.01523792 0.00206223]",fear
1485,Coldplay,What’s Going On Feat. Bono,0.1316,0.2833333333333332,"[2.89812236e-04 2.14143887e-03 1.58232119e-02 8.63918100e-01
 7.87791335e-04 1.16918601e-01 1.44289016e-05 1.06615963e-04]",fear
1486,Coldplay,Charlie Brown (Jacques Lu Cont Remix),0.7845,0.4857638888888888,"[0.00175248 0.26009103 0.01294917 0.70700071 0.00175248 0.00175248
 0.01294917 0.00175248]",fear
1487,Coldplay,Shiver - live in sydney,0.9924,0.4476190476190474,"[1.65602816e-02 1.65602816e-02 8.24487874e-04 4.50155126e-02
 9.04160741e-01 1.65602816e-02 3.03312138e-04 1.51010222e-05]",anticipation
1488,Coldplay,Paradise (Love in Tokyo Version),-0.4116,0.54,"[0.02893455 0.01064443 0.02893455 0.21379904 0.58116605 0.02893455
 0.07865227 0.02893455]",anticipation
1489,Coldplay,Talk (Dave Audé Club Mix),-0.9731,0.875,"[8.88561066e-04 1.78472261e-02 1.62745636e-05 9.74425529e-01
 6.56562757e-03 1.20253664e-04 1.20253664e-04 1.62745636e-05]",fear
1490,Coldplay,Clocks/Relojes,-0.8555,0.837037037037037,"[0.00997772 0.20040793 0.20040793 0.54476523 0.00997772 0.0036706
 0.0036706  0.02712226]",fear
1491,Coldplay,Talk (François K Dub),0.5719,0.8875,"[0.07601762 0.20663731 0.07601762 0.20663731 0.07601762 0.20663731
 0.07601762 0.07601762]",others
1492,Coldplay,What If (Tom Lord Alge Mix),-0.9133,0.3754464285714285,"[0.40422283 0.14870527 0.05470561 0.14870527 0.14870527 0.02012507
 0.05470561 0.02012507]",joy
1493,Coldplay,Yellow (Live at KCRW),0.9766,0.5791666666666666,"[0.94451599 0.0063641  0.0063641  0.0063641  0.0063641  0.01729941
 0.0063641  0.0063641 ]",joy
1494,Coldplay,The Scientist (Love in Tokyo Version),0.6967,0.496078431372549,"[6.57455729e-03 6.57455729e-03 3.27327933e-04 6.57455729e-03
 9.75750817e-01 8.89769573e-04 8.89769573e-04 2.41864446e-03]",anticipation
1495,Coldplay,Paradise - Fedde Le Grand Edit,0.9963,0.54,"[0.02893455 0.01064443 0.02893455 0.21379904 0.58116605 0.02893455
 0.07865227 0.02893455]",anticipation
1496,Coldplay,Glass Of Water (Live),0.7334,0.5884615384615384,"[0.11828663 0.11828663 0.11828663 0.11828663 0.3215364  0.11828663
 0.04351522 0.04351522]",anticipation
1497,Coldplay,Trouble (Live at KCRW),-0.9815,0.5363636363636364,"[0.00547627 0.01488605 0.00547627 0.81275058 0.04046447 0.00547627
 0.00547627 0.10999383]",fear
1498,Coldplay,Hymn For The Weekend Lyrics | Coolplay |,-0.9831,0.3724579124579127,"[1.80728533e-03 8.99794383e-05 2.68224925e-01 7.29110940e-01
 2.44589472e-04 2.44589472e-04 2.44589472e-04 3.31015855e-05]",fear
1499,Coldplay,Politik (Live),0.997,0.4095238095238096,"[9.93095554e-01 6.10178997e-06 1.65863848e-05 4.50864684e-05
 1.22557728e-04 6.69142521e-03 1.65863848e-05 6.10178997e-06]",joy
1500,Coldplay,The Hardest Part (Tom Lord-Alge mix),-0.3537,0.6644444444444444,"[0.08410001 0.22860754 0.03093867 0.08410001 0.22860754 0.08410001
 0.22860754 0.03093867]",others
1501,Coldplay,"Lost@ - Live at the United Center, Chicago, IL",-0.741,0.4991666666666667,"[1.58060371e-05 9.46372908e-01 4.71171327e-02 6.37661050e-03
 4.29652636e-05 4.29652636e-05 1.58060371e-05 1.58060371e-05]",sadness
1502,Coldplay,Spies (Live at KCRW),-0.8809,0.4855379188712522,"[0.00518044 0.03827857 0.10405195 0.76884568 0.00518044 0.03827857
 0.00190578 0.03827857]",fear
1503,Coldplay,Bigger Stronger (Live from Norway),0.9702,0.6444444444444444,"[3.05145381e-07 2.47261863e-03 3.05145381e-07 9.97525550e-01
 3.05145381e-07 3.05145381e-07 3.05145381e-07 3.05145381e-07]",fear
1504,Coldplay,Viva La Vida (Grant’s Uplifting original mix),-0.9165,0.5297839506172839,"[3.34209789e-04 3.34209789e-04 3.34209789e-04 2.46949488e-03
 1.22948910e-04 9.96265339e-01 1.66393256e-05 1.22948910e-04]",trust
1505,Coldplay,Midnight (Henrik Schwarz Remix),-0.4854,0.3000000000000001,"[2.44876233e-04 2.68539397e-01 6.65642614e-04 9.00849317e-05
 2.44876233e-04 2.44876233e-04 7.29965762e-01 4.48506465e-06]",surprise
1506,Coldplay,White Shadows (Morgan Page Bootleg remix),0.8889,0.6825284090909092,"[1.16566196e-01 1.06294612e-04 3.91036025e-05 1.06294612e-04
 8.61314164e-01 1.57755192e-02 5.80348919e-03 2.88938713e-04]",anticipation
1507,Coldplay,Talk (François Kevorkian dub),-0.3113,0.7404761904761905,"[0.05172844 0.38222431 0.00257541 0.14061247 0.01902983 0.38222431
 0.01902983 0.00257541]",others
1508,Coldplay,Yellow (Live @ Rockefeller Music Hall),0.9766,0.5791666666666666,"[0.94451599 0.0063641  0.0063641  0.0063641  0.0063641  0.01729941
 0.0063641  0.0063641 ]",joy
1509,Coldplay,Trouble (Live @ Rockefeller Music Hall),-0.9815,0.5363636363636364,"[0.00547627 0.01488605 0.00547627 0.81275058 0.04046447 0.00547627
 0.00547627 0.10999383]",fear
1510,Coldplay,Don’t Panic (Live at KCRW),0.9882,0.25,"[0.98294467 0.00243648 0.00243648 0.00243648 0.00243648 0.00243648
 0.00243648 0.00243648]",joy
1511,Coldplay,Everything’s Not Lost (Live @ Rockefeller Music Hall),0.9105,0.4206597222222221,"[8.31525381e-07 9.99995986e-01 4.13992110e-08 2.06114535e-09
 2.26032033e-06 8.31525381e-07 5.60277395e-09 4.13992110e-08]",sadness
1512,Coldplay,Shiver (Live @ Rockefeller Music Hall),0.9924,0.4177777777777777,"[1.65602816e-02 1.65602816e-02 8.24487874e-04 4.50155126e-02
 9.04160741e-01 1.65602816e-02 3.03312138e-04 1.51010222e-05]",anticipation
1513,Drake,God’s Plan,0.7965,0.3616858237547891,"[1.80554789e-03 6.64223949e-04 6.64223949e-04 2.67967066e-01
 7.28410007e-01 2.44354335e-04 2.22822311e-07 2.44354335e-04]",anticipation
1514,Drake,In My Feelings,-0.9548,0.5336813071188069,"[8.42811170e-01 1.14062088e-01 7.68544307e-04 5.17841080e-06
 5.17841080e-06 4.19610974e-02 2.82731650e-04 1.04011161e-04]",joy
1515,Drake,Hotline Bling,0.99,0.4117623117623117,"[9.98139076e-01 1.23180148e-04 1.23180148e-04 1.23180148e-04
 1.23180148e-04 9.10185022e-04 1.23180148e-04 3.34838357e-04]",joy
1516,Drake,One Dance,0.995,0.7231400966183574,"[9.10938754e-04 5.59700115e-09 2.05902165e-09 1.12418773e-07
 9.98965643e-01 1.23282154e-04 1.52142265e-08 7.57471735e-10]",anticipation
1517,Drake,"Hold On, We’re Going Home",0.9882,0.4137096774193547,"[9.98946828e-01 8.30652976e-07 4.53521158e-05 8.30652976e-07
 3.35109328e-04 3.35109328e-04 3.35109328e-04 8.30652976e-07]",joy
1518,Drake,Know Yourself,-0.9979,0.3494791666666664,"[5.09645560e-12 1.87488124e-12 9.97527264e-01 1.12256905e-07
 7.56381076e-10 2.78257047e-10 3.76579963e-11 2.47262288e-03]",anger
1519,Drake,Back to Back,0.9774,0.6431318082788671,"[5.68124920e-05 8.43172141e-03 4.60356390e-01 6.23024625e-02
 7.68873469e-06 8.43172141e-03 5.68124920e-05 4.60356390e-01]",others
1520,Drake,All Me,-0.9964,0.493256410834536,"[1.08591284e-04 3.64283174e-08 8.79924286e-01 3.99485008e-05
 8.02387087e-04 1.19084802e-01 4.49561151e-12 3.99485008e-05]",anger
1521,Drake,Fake Love,0.9893,0.4740646258503402,"[2.34117338e-01 3.16843362e-02 3.91015773e-06 8.61269554e-02
 6.36396905e-01 1.16560159e-02 1.06289107e-05 3.91015773e-06]",anticipation
1522,Drake,From Time,0.9964,0.4707491582491582,"[9.99937902e-01 1.87941210e-12 2.78929487e-10 5.10877176e-12
 1.67006636e-05 4.53971105e-05 5.10877176e-12 1.38870815e-11]",joy
1523,Drake,0 to 100 / The Catch Up,-0.9987,0.4228538359788361,"[2.55138194e-12 2.79793004e-09 1.23784172e-03 1.39300734e-10
 2.06740620e-08 4.99380991e-01 1.52761804e-07 4.99380991e-01]",others
1524,Drake,The Motto,-0.9808,0.4552583122895622,"[8.84559395e-03 4.01589344e-07 4.82953066e-01 2.96736619e-06
 2.40448173e-02 4.82953066e-01 1.19712096e-03 2.96736619e-06]",others
1525,Drake,Started from the Bottom,0.8931,0.5735900673400672,"[5.09645618e-12 9.97527377e-01 6.89730340e-13 6.89730340e-13
 5.09645618e-12 2.47262316e-03 2.53737612e-13 2.53737612e-13]",sadness
1526,Drake,Pound Cake / Paris Morton Music 2,0.9964,0.5827211019974177,"[2.17378391e-03 1.80756375e-09 2.17378391e-03 9.86896370e-08
 8.76967022e-01 1.18684580e-01 7.29223264e-07 2.44627153e-10]",anticipation
1527,Drake,Marvin’s Room,-0.2942,0.4196591204787925,"[5.74801243e-01 1.92824335e-04 5.24150887e-04 7.09361088e-05
 2.11457560e-01 2.11457560e-01 1.42478983e-03 7.09361088e-05]",joy
1528,Drake,HYFR,-0.999,0.487457757296467,"[7.44339498e-10 4.45666886e-05 9.81646641e-01 3.29305762e-04
 1.36330535e-11 1.84503315e-12 2.49698084e-13 1.79794854e-02]",anger
1529,Drake,Nice For What,-0.9435,0.6106720085470085,"[2.47257631e-03 9.97508476e-01 1.66600881e-05 2.25469774e-06
 2.05601821e-09 1.51920339e-08 2.78251807e-10 1.51920339e-08]",sadness
1530,Drake,Passionfruit,0.8967,0.4770676691729323,"[7.98662581e-03 3.97630685e-04 4.36054994e-01 1.08087227e-03
 4.36054994e-01 5.90136261e-02 3.97630685e-04 5.90136261e-02]",others
1531,Drake,Child’s Play,0.9966,0.4384108946608945,"[6.14412266e-06 6.14412266e-06 9.99985402e-01 5.60271465e-09
 4.13987729e-08 2.06112353e-09 1.38877411e-11 2.26029641e-06]",anger
1532,Drake,Energy,-0.996,0.4552525252525252,"[2.39478012e-03 3.24098246e-04 3.24098246e-04 6.50968729e-03
 1.76951647e-02 9.66123255e-01 6.50968729e-03 1.19229082e-04]",trust
1533,Drake,Too Good,0.9988,0.5219675562532704,"[8.66720605e-01 1.32001373e-08 4.42815273e-12 2.41768947e-10
 1.17297879e-01 1.58745416e-02 1.06961820e-04 1.62902635e-12]",joy
1534,Drake,Furthest Thing,-0.9942,0.537951625094482,"[1.72199015e-02 8.57328412e-04 1.72199015e-02 8.57328412e-04
 6.33484773e-03 9.40174764e-01 1.16026783e-04 1.72199015e-02]",trust
1535,Drake,Jungle,0.9842,0.4987163299663296,"[4.21977203e-01 9.53807481e-07 1.91577354e-05 3.84793401e-04
 1.55236738e-01 4.21977203e-01 3.84793401e-04 1.91577354e-05]",others
1536,Drake,Over My Dead Body,-0.9677,0.5296505794552668,"[5.99882101e-01 8.11852141e-02 8.11852141e-02 4.04197380e-03
 2.20684292e-01 1.09872239e-02 1.48695906e-03 5.47021670e-04]",joy
1537,Drake,Worst Behavior,-0.9993,0.321421028466483,"[2.26763013e-05 1.67556462e-04 4.99478774e-01 4.55465686e-04
 1.67556462e-04 1.67556462e-04 6.16405776e-05 4.99478774e-01]",others
1538,Drake,Summer Sixteen,-0.9722,0.5255346505346505,"[4.45306724e-03 7.43737966e-08 6.60893777e-01 1.63819189e-03
 8.94422464e-02 2.43129233e-01 2.21705163e-04 2.21705163e-04]",anger
1539,Drake,The Language,-0.9919,0.4832497165532879,"[3.30253535e-05 6.04880449e-07 4.90139704e-03 1.21493486e-05
 7.27431819e-01 2.67607211e-01 1.64423553e-06 1.21493486e-05]",anticipation
1540,Drake,Girls Love Beyoncé,-0.6504,0.4530073461891643,"[8.41581633e-01 2.82319186e-04 7.67423113e-04 4.18998823e-02
 1.13895689e-01 3.82077470e-05 7.67423113e-04 7.67423113e-04]",joy
1541,Drake,How Bout Now,0.9727,0.5035069097569098,"[8.58756843e-04 6.34540249e-03 9.41741229e-01 8.58756843e-04
 4.68865349e-02 8.58756843e-04 1.16220101e-04 2.33434312e-03]",anger
1542,Drake,Too Much,0.6649,0.6395191713048858,"[0.00977124 0.02656099 0.02656099 0.00977124 0.5334918  0.19626067
 0.00132239 0.19626067]",anticipation
1543,Drake,Shot for Me,0.7952,0.4372380952380953,"[2.22530845e-07 7.27457198e-01 2.67616548e-01 4.90156805e-03
 8.18645229e-08 8.18645229e-08 1.21497725e-05 1.21497725e-05]",sadness
1544,Drake,Legend,-0.9046,0.484355105678635,"[2.34064341e-03 7.85198391e-07 1.43814102e-08 9.44282948e-01
 4.70130797e-02 6.36252846e-03 2.63404716e-10 9.69011796e-11]",fear
1545,Drake,Portland,-0.9798,0.5395575975748389,"[9.04489515e-04 1.22409345e-04 6.68332377e-03 9.91893194e-01
 4.50318813e-05 3.32743097e-04 2.24200536e-06 1.65663033e-05]",fear
1546,Drake,Nonstop,-0.664,0.390333333333333,"[1.11744050e-07 5.56340867e-09 9.92969981e-01 6.69057910e-03
 1.11744050e-07 6.10101842e-06 5.56340867e-09 3.33104319e-04]",anger
1547,Drake,Controlla,0.9795,0.6816481137909709,"[1.66596901e-05 9.97484645e-01 1.66596901e-05 2.47251724e-03
 8.29437130e-07 2.25464388e-06 3.05132868e-07 6.12875748e-06]",sadness
1548,Drake,Gyalchester,0.9899,0.393884932272029,"[2.33080707e-04 3.45922441e-02 1.27257754e-02 1.72224642e-03
 2.55604032e-01 6.94803795e-01 8.57456002e-05 2.33080707e-04]",trust
1549,Drake,U With Me?,0.9299,0.466898148148148,"[3.30515297e-04 6.63857720e-03 2.44219607e-03 3.30515297e-04
 9.85252214e-01 2.44219607e-03 1.21589783e-04 2.44219607e-03]",anticipation
1550,Drake,Headlines,0.9735,0.535016835016835,"[3.04842876e-03 2.25250112e-02 8.28648852e-03 5.58339204e-05
 4.52426943e-01 4.52426943e-01 6.12293285e-02 1.02263392e-06]",others
1551,Drake,Own It,-0.998,0.1674888137073016,"[5.50202248e-09 2.02408095e-09 9.82013631e-01 2.02408095e-09
 4.06547527e-08 7.44617770e-10 1.10511076e-07 1.79862071e-02]",anger
1552,Drake,I’m Upset,-0.7773,0.567480011028398,"[1.79734449e-02 1.21104119e-04 9.81316842e-01 1.63896603e-05
 1.21104119e-04 1.21104119e-04 8.15993137e-07 3.29195127e-04]",anger
1553,Drake,Fire & Desire,0.9786,0.5663690476190476,"[4.70169284e-03 3.47410721e-02 6.36304932e-04 2.56703731e-01
 6.36304932e-04 6.97793087e-01 4.70169284e-03 8.61145082e-05]",trust
1554,Drake,Doing It Wrong,-0.984,0.3695601851851852,"[0.39514501 0.14536572 0.01967311 0.39514501 0.01967311 0.00266247
 0.00266247 0.01967311]",others
1555,Drake,Crew Love,0.9979,0.3441441441441444,"[5.60279641e-09 6.30511672e-16 1.71390842e-15 8.53304758e-17
 1.26641655e-14 9.99999994e-01 8.53304758e-17 6.30511672e-16]",trust
1556,Drake,Wu-Tang Forever,0.73,0.4268608706108705,"[4.65646824e-02 2.11403331e-06 9.35276648e-01 1.15422308e-04
 8.52861908e-04 4.24614941e-05 1.56207107e-05 1.71301893e-02]",anger
1557,Drake,Look What You’ve Done,0.929,0.495886752136752,"[6.67417081e-03 2.23893488e-06 2.45529023e-03 3.03006886e-07
 3.32287398e-04 9.90534774e-01 1.11470004e-07 8.23658112e-07]",trust
1558,Drake,Do Not Disturb,0.9734,0.5435119346884052,"[0.00174199 0.00473522 0.70276829 0.00174199 0.01287165 0.01287165
 0.00473522 0.258534  ]",anger
1559,Drake,Teenage Fever,0.997,0.5954489337822673,"[9.41215002e-01 8.58276986e-04 2.33303874e-03 1.57198913e-05
 6.34185680e-03 4.68603357e-02 4.27310950e-05 2.33303874e-03]",joy
1560,Drake,Take Care,-0.5694,0.4319565217391303,"[2.41795377e-03 9.75472174e-01 8.89515483e-04 1.78663961e-02
 8.89515483e-04 2.41795377e-03 2.20488844e-06 4.42863682e-05]",sadness
1561,Drake,The Motion,0.9886,0.5144444444444444,"[2.02408127e-09 2.02408127e-09 2.73929611e-10 2.02408127e-09
 9.82013783e-01 7.44617885e-10 1.79862098e-02 3.70723416e-11]",anticipation
1562,Drake,Free Smoke,0.9981,0.439383490073145,"[1.28269106e-02 1.28269106e-02 1.73593358e-03 1.28269106e-02
 7.00325588e-01 2.57635386e-01 8.64270436e-05 1.73593358e-03]",anticipation
1563,Drake,Sneakin’,-0.9986,0.4745879120879122,"[2.17499088e-03 1.46549733e-05 1.18750478e-01 8.77453947e-01
 8.00134430e-04 8.00134430e-04 2.68415199e-07 5.39126338e-06]",fear
1564,Drake,Connect,0.9544,0.5513347763347762,"[5.73492841e-01 3.86416436e-03 5.22957779e-04 2.60365347e-05
 2.10976226e-01 2.10976226e-01 7.07746391e-05 7.07746391e-05]",joy
1565,Drake,Duppy Freestyle,0.9861,0.472,"[2.14177537e-03 4.30187084e-02 1.58256984e-02 8.64053855e-01
 1.58256984e-02 4.30187084e-02 2.89857777e-04 1.58256984e-02]",fear
1566,Drake,Come Thru,-0.9414,0.5236263736263735,"[1.64734277e-05 1.64734277e-05 6.64585506e-03 3.30877640e-04
 9.86332345e-01 6.64585506e-03 6.06023538e-06 6.06023538e-06]",anticipation
1567,Drake,Feel No Ways,0.9675,0.4974620427881296,"[1.73045013e-02 3.16942997e-04 2.34190958e-03 3.16942997e-04
 9.44793758e-01 1.73045013e-02 1.73045013e-02 3.16942997e-04]",anticipation
1568,Drake,Tuscan Leather,-0.6859,0.4732389686337054,"[1.22928202e-04 4.52227582e-05 9.96097536e-01 6.12023479e-06
 2.46907894e-03 9.08323379e-04 1.66365230e-05 3.34153497e-04]",anger
1569,Drake,6 God,-0.9828,0.4770286902639845,"[7.44617833e-10 1.49560490e-08 1.79862086e-02 4.06547562e-08
 5.50202294e-09 1.49560490e-08 3.70723390e-11 9.82013715e-01]",disgust
1570,Drake,Charged Up,-0.9951,0.4638840509595225,"[1.32120694e-02 1.20478478e-05 3.27494457e-05 4.43215551e-06
 7.21354546e-01 2.65371507e-01 1.20478478e-05 5.99827022e-07]",anticipation
1571,Drake,Right Hand,0.8816,0.5297619047619049,"[0.66703926 0.09027395 0.01221725 0.09027395 0.03320993 0.09027395
 0.01221725 0.00449448]",joy
1572,Drake,5 AM in Toronto,-0.9837,0.4127274635087136,"[2.77149312e-03 9.29732365e-07 4.11326049e-01 6.86984460e-06
 4.11326049e-01 2.04787181e-02 2.77149312e-03 1.51318397e-01]",others
1573,Drake,Emotionless,0.8502,0.3878086419753086,"[0.20167995 0.20167995 0.01004105 0.02729441 0.0036939  0.54822294
 0.0036939  0.0036939 ]",trust
1574,Drake,Company,-0.3326,0.4032879818594107,"[3.99398602e-01 1.81326685e-05 3.99398602e-01 1.81326685e-05
 1.33983305e-04 4.92897032e-05 1.46930535e-01 5.40527229e-02]",others
1575,Drake,10 Bands,0.9541,0.4637352359574582,"[1.55171630e-01 2.59163013e-06 1.04553822e-03 1.91497004e-05
 4.21800221e-01 4.21800221e-01 1.91497004e-05 1.41498211e-04]",others
1576,Drake,Trophies,-0.9843,0.4929808286951144,"[3.18877534e-02 2.14857992e-04 2.35620399e-01 2.14857992e-04
 4.31553814e-03 6.40482648e-01 5.84044576e-04 8.66799006e-02]",trust
1577,Drake,Best I Ever Had,0.9996,0.6545008354218879,"[4.68296637e-01 3.89402103e-07 2.12606344e-05 1.43253028e-07
 6.33770580e-02 4.68296637e-01 7.82135032e-06 5.26998439e-08]",others
1578,Drake,The Real Her,0.3523,0.5071816243458036,"[7.85621583e-01 2.63546681e-04 7.16394153e-04 7.16394153e-04
 1.06322319e-01 1.06322319e-01 1.77576357e-06 3.56671647e-05]",joy
1579,Drake,Chicago Freestyle,0.802,0.5339781746031746,"[8.31528026e-07 1.02618711e-10 7.58255411e-10 1.02618711e-10
 7.58255411e-10 9.99999167e-01 3.77513140e-11 3.77513140e-11]",trust
1580,Drake,Toosie Slide,-0.9587,0.539021164021164,"[6.67596032e-03 6.08768782e-06 2.45594855e-03 1.65480512e-05
 1.11499892e-07 9.90800362e-01 1.01674740e-10 4.49822668e-05]",trust
1581,Drake,Days in the East,0.7336,0.539761220580186,"[1.12529308e-07 6.14389206e-06 4.53975631e-05 1.12529308e-07
 3.05886374e-07 1.52291858e-08 4.13972191e-08 9.99947871e-01]",disgust
1582,Drake,Keep the Family Close,0.9945,0.4709141681363903,"[8.49383951e-03 2.10541232e-05 2.10541232e-05 1.14951618e-03
 4.63747924e-01 4.63747924e-01 6.27614567e-02 5.72310405e-05]",others
1583,Drake,Money in the Grave,-0.8895,0.6376116071428573,"[8.52737414e-04 4.65578853e-02 2.11372472e-06 1.71276888e-02
 3.13704563e-04 9.35140124e-01 5.74569950e-06 7.09075650e-10]",trust
1584,Drake,9,0.9844,0.5256802721088436,"[8.76474481e-05 2.61273360e-01 1.30080347e-02 7.10214628e-01
 6.47631911e-04 1.30080347e-02 2.17256303e-07 1.76044605e-03]",fear
1585,Drake,Blem,0.8699,0.6481481481481481,"[1.20054524e-04 2.41135958e-03 6.55475492e-03 1.78176712e-02
 1.20054524e-04 9.72811885e-01 1.20054524e-04 4.41655913e-05]",trust
1586,Drake,Signs,0.9989,0.3130325814536343,"[5.89778208e-03 5.37808112e-06 1.46191402e-05 5.37808112e-06
 1.18460120e-01 8.75308470e-01 2.93633280e-04 1.46191402e-05]",trust
1587,Drake,Hate Sleeping Alone,-0.9962,0.3529254337393873,"[1.51540373e-08 2.46639218e-03 9.95013623e-01 4.51735486e-05
 6.11357499e-06 4.11929443e-08 2.24905855e-06 2.46639218e-03]",anger
1588,Drake,War,-0.4903,0.5634860509860509,"[4.05845227e-03 2.99881315e-02 2.99881315e-02 2.21583986e-01
 6.02327723e-01 2.99881315e-02 5.49251788e-04 8.15161929e-02]",anticipation
1589,Drake,KMT,0.8591,0.5455253594142483,"[0.1294444  0.04761993 0.04761993 0.35186637 0.35186637 0.00644466
 0.0175184  0.04761993]",others
1590,Drake,Views,0.9935,0.5675324675324676,"[8.99571204e-01 4.47870130e-02 6.06126309e-03 1.64762213e-02
 1.64762213e-02 1.64762213e-02 1.11015906e-04 4.08404695e-05]",joy
1591,Drake,Faithful,0.998,0.4456837606837606,"[2.15117535e-06 1.58951553e-05 8.67846076e-04 5.84750086e-06
 4.73827903e-02 9.51708783e-01 7.91373186e-07 1.58951553e-05]",trust
1592,Drake,Redemption,0.9966,0.5380651755651755,"[5.84848453e-03 2.15153722e-03 1.17469952e-01 2.91178899e-04
 8.67992065e-01 5.84848453e-03 2.91178899e-04 1.07118731e-04]",anticipation
1593,Drake,Laugh Now Cry Later,-0.9906,0.6469700727513228,"[9.99527708e-01 4.53784878e-05 4.53784878e-05 3.35304192e-04
 1.52227868e-08 5.60015028e-09 4.53784878e-05 8.31135995e-07]",joy
1594,Drake,Sacrifices,0.9995,0.5053203740703742,"[2.10008916e-01 1.29033937e-06 3.84644747e-03 3.84644747e-03
 5.70863420e-01 2.10008916e-01 1.41502894e-03 9.53439003e-06]",anticipation
1595,Drake,6PM in New York,0.9966,0.5845592579463545,"[9.44103431e-01 1.57681330e-05 4.70041420e-02 2.34019843e-03
 1.16511619e-04 6.36131888e-03 4.28622294e-05 1.57681330e-05]",joy
1596,Drake,Star67,0.9915,0.5302453102453102,"[0.00155448 0.01148611 0.62712022 0.01148611 0.23070464 0.03122248
 0.00155448 0.08487149]",anger
1597,Drake,Under Ground Kings,0.9973,0.4457988405356824,"[1.19090587e-01 3.99504414e-05 3.99504414e-05 5.40670431e-06
 8.02426066e-04 8.79967032e-01 3.99504414e-05 1.46969461e-05]",trust
